Temperature,Fuel_Price,CPI,Unemployment,holiday,inventory_level,day,month,year,week,dayofweek,lag_1,lag_7,rolling_mean_7,actual_sales,predicted_sales,store_id,Date,final_forecast,history_count
54.82,3.596,194.7419707,6.901,0,2394038.78,16,9,2011,37,4,1280958.97,1248330.1,1330537.5285714285,1197019.39,1196986.000999999,41,2011-09-16,1196986.000999999,136
55.06,3.581,194.8099713,6.901,0,2346119.58,23,9,2011,38,4,1197019.39,1402233.69,1323207.427142857,1173059.79,1173565.7602000001,41,2011-09-23,1173565.7602000001,136
61.77,3.538,194.8779718,6.901,0,2321239.22,30,9,2011,39,4,1173059.79,1356689.88,1290468.2985714285,1160619.61,1160785.7478999996,41,2011-09-30,1160785.7478999996,136
58.74,3.498,194.9459724,6.759,0,2555765.54,7,10,2011,40,4,1160619.61,1412959.97,1262458.26,1277882.77,1277824.4179000002,41,2011-10-07,1277824.4179000002,136
47.43,3.491,195.0261012,6.759,0,2494260.44,14,10,2011,41,4,1277882.77,1328740.71,1243161.5171428572,1247130.22,1246058.3517,41,2011-10-14,1246058.3517,136
45.62,3.548,195.1789994,6.759,0,2429888.58,21,10,2011,42,4,1247130.22,1283849.38,1231502.8757142858,1214944.29,1215272.5621000004,41,2011-10-21,1215272.5621000004,136
37.02,3.55,195.3318977,6.759,0,2548926.04,28,10,2011,43,4,1214944.29,1280958.97,1221659.2914285716,1274463.02,1275037.2072999992,41,2011-10-28,1275037.2072999992,136
35.04,3.527,195.4847959,6.759,0,2631369.72,4,11,2011,44,4,1274463.02,1197019.39,1220731.2985714285,1315684.86,1315138.7951000005,41,2011-11-04,1315138.7951000005,136
32.87,3.505,195.6376941,6.759,0,2604998.46,11,11,2011,45,4,1315684.86,1173059.79,1237683.5085714287,1302499.23,1302413.4688000008,41,2011-11-11,1302413.4688000008,136
36.64,3.479,195.7184713,6.759,0,2460236.04,18,11,2011,46,4,1302499.23,1160619.61,1256174.857142857,1230118.02,1230196.331799999,41,2011-11-18,1230196.331799999,136
36.37,3.424,195.7704,6.759,0,3813426.7,25,11,2011,47,4,1230118.02,1277882.77,1266103.2014285715,1906713.35,1907774.526000002,41,2011-11-25,1907774.526000002,136
34.53,3.378,195.8223287,6.759,0,2584872.46,2,12,2011,48,4,1906713.35,1247130.22,1355936.1414285714,1292436.23,1292754.1218000003,41,2011-12-02,1292754.1218000003,136
17.05,3.331,195.8742575,6.759,0,3097322.9,9,12,2011,49,4,1292436.23,1214944.29,1362408.4285714286,1548661.45,1548804.7526000007,41,2011-12-09,1548804.7526000007,136
25.01,3.266,195.9841685,6.759,0,3364736.64,16,12,2011,50,4,1548661.45,1274463.02,1410082.3085714285,1682368.32,1682281.6679,41,2011-12-16,1682281.6679,136
25.59,3.173,196.1713893,6.759,0,4527445.36,23,12,2011,51,4,1682368.32,1315684.86,1468354.4942857143,2263722.68,2266068.141999999,41,2011-12-23,2266068.141999999,136
34.12,3.119,196.3586101,6.759,0,2528028.32,30,12,2011,52,4,2263722.68,1302499.23,1603788.4685714284,1264014.16,1264057.5306000009,41,2011-12-30,1264057.5306000009,136
37.21,3.095,196.5458309,6.589,0,2416383.22,6,1,2012,1,4,1264014.16,1230118.02,1598290.6014285716,1208191.61,1208630.9927000012,41,2012-01-06,1208630.9927000012,136
27.49,3.077,196.7330517,6.589,0,2269534.56,13,1,2012,2,4,1208191.61,1906713.35,1595158.2571428572,1134767.28,1135743.5351000007,41,2012-01-13,1135743.5351000007,136
31.56,3.055,196.7796652,6.589,0,2232590.48,20,1,2012,3,4,1134767.28,1292436.23,1484880.2471428572,1116295.24,1116341.7289000012,41,2012-01-20,1116341.7289000012,136
33.15,3.038,196.8262786,6.589,0,2158797.62,27,1,2012,4,4,1116295.24,1548661.45,1459717.2485714287,1079398.81,1079544.7877999996,41,2012-01-27,1079544.7877999996,136
31.65,3.031,196.8728921,6.589,0,2417651.2,3,2,2012,5,4,1079398.81,1682368.32,1392679.7285714287,1208825.6,1208620.023400001,41,2012-02-03,1208620.023400001,136
22.0,3.103,196.9195056,6.589,0,2477689.12,10,2,2012,6,4,1208825.6,2263722.68,1325030.7685714287,1238844.56,1239375.6921000006,41,2012-02-10,1239375.6921000006,136
22.52,3.113,196.9432711,6.589,0,2660902.92,17,2,2012,7,4,1238844.56,1264014.16,1178619.6085714286,1330451.46,1331174.3977999988,41,2012-02-17,1331174.3977999988,136
27.89,3.129,196.9499007,6.589,0,2449831.32,24,2,2012,8,4,1330451.46,1208191.61,1188110.6514285714,1224915.66,1225077.9648,41,2012-02-24,1225077.9648,136
27.39,3.191,196.9565303,6.589,0,2479626.52,2,3,2012,9,4,1224915.66,1134767.28,1190499.8014285716,1239813.26,1239580.7715000005,41,2012-03-02,1239580.7715000005,136
35.3,3.286,196.9631599,6.589,0,2487629.54,9,3,2012,10,4,1239813.26,1116295.24,1205506.3699999999,1243814.77,1243741.9955000011,41,2012-03-09,1243741.9955000011,136
47.76,3.486,197.0457208,6.589,0,2403023.24,16,3,2012,11,4,1243814.77,1079398.81,1223723.4457142856,1201511.62,1201312.6291000003,41,2012-03-16,1201312.6291000003,136
44.04,3.664,197.2295234,6.589,0,2430708.76,23,3,2012,12,4,1201511.62,1208825.6,1241168.1328571427,1215354.38,1215920.8193999997,41,2012-03-23,1215920.8193999997,136
51.56,3.75,197.4133259,6.589,0,2478846.38,30,3,2012,13,4,1215354.38,1238844.56,1242100.815714286,1239423.19,1239383.5469000007,41,2012-03-30,1239383.5469000007,136
48.48,3.854,197.5971285,6.547,0,2920468.62,6,4,2012,14,4,1239423.19,1330451.46,1242183.4771428572,1460234.31,1460153.7700999994,41,2012-04-06,1460153.7700999994,136
46.84,3.901,197.780931,6.547,0,2646009.46,13,4,2012,15,4,1460234.31,1224915.66,1260723.8842857142,1323004.73,1323010.3148999992,41,2012-04-13,1323010.3148999992,136
43.57,3.936,197.7227385,6.547,0,2441630.66,20,4,2012,16,4,1323004.73,1239813.26,1274736.6085714286,1220815.33,1221286.3093,41,2012-04-20,1221286.3093,136
57.66,3.927,197.664546,6.547,0,2497901.3,27,4,2012,17,4,1220815.33,1243814.77,1272022.6185714286,1248950.65,1249178.0279000017,41,2012-04-27,1249178.0279000017,136
52.86,3.903,197.6063534,6.547,0,2719541.46,4,5,2012,18,4,1248950.65,1201511.62,1272756.315714286,1359770.73,1359809.6590999993,41,2012-05-04,1359809.6590999993,136
50.22,3.87,197.5481609,6.547,0,2706570.2,11,5,2012,19,4,1359770.73,1215354.38,1295364.76,1353285.1,1352705.6683000016,41,2012-05-11,1352705.6683000016,136
55.24,3.837,197.5553137,6.547,0,2663028.88,18,5,2012,20,4,1353285.1,1239423.19,1315069.1485714286,1331514.44,1331693.3489999985,41,2012-05-18,1331693.3489999985,136
54.89,3.804,197.5886046,6.547,0,2849000.94,25,5,2012,21,4,1331514.44,1460234.31,1328225.0414285713,1424500.47,1424923.6325,41,2012-05-25,1424923.6325,136
57.29,3.764,197.6218954,6.547,0,2749782.72,1,6,2012,22,4,1424500.47,1323004.73,1323120.2071428571,1374891.36,1375024.4930999996,41,2012-06-01,1375024.4930999996,136
65.11,3.741,197.6551863,6.547,0,2872767.68,8,6,2012,23,4,1374891.36,1220815.33,1330532.582857143,1436383.84,1436358.4030000002,41,2012-06-08,1436358.4030000002,136
64.92,3.723,197.692292,6.547,0,2769169.18,15,6,2012,24,4,1436383.84,1248950.65,1361328.0842857142,1384584.59,1384269.6404999993,41,2012-06-15,1384269.6404999993,136
66.88,3.735,197.7389345,6.547,0,2772814.34,22,6,2012,25,4,1384584.59,1359770.73,1380704.3614285714,1386407.17,1386584.2966999998,41,2012-06-22,1386584.2966999998,136
76.54,3.693,197.785577,6.547,0,2711200.02,29,6,2012,26,4,1386407.17,1353285.1,1384509.5671428572,1355600.01,1355688.2016999999,41,2012-06-29,1355688.2016999999,136
74.47,3.646,197.8322195,6.432,0,2912601.78,6,7,2012,27,4,1355600.01,1331514.44,1384840.2685714287,1456300.89,1456590.404299999,41,2012-07-06,1456590.404299999,136
67.24,3.613,197.8788621,6.432,0,2665188.14,13,7,2012,28,4,1456300.89,1424500.47,1402666.9042857143,1332594.07,1332794.5736999994,41,2012-07-13,1332794.5736999994,136
74.06,3.585,197.9290378,6.432,0,2694351.86,20,7,2012,29,4,1332594.07,1374891.36,1389537.4185714286,1347175.93,1347198.9864,41,2012-07-20,1347198.9864,136
73.31,3.57,197.9792136,6.432,0,2689447.94,27,7,2012,30,4,1347175.93,1436383.84,1385578.0714285714,1344723.97,1344546.4172000012,41,2012-07-27,1344546.4172000012,136
73.16,3.528,198.0293893,6.432,0,2879214.7,3,8,2012,31,4,1344723.97,1384584.59,1372483.8042857144,1439607.35,1439401.8706999999,41,2012-08-03,1439401.8706999999,136
71.73,3.509,198.0795651,6.432,0,3009091.88,10,8,2012,32,4,1439607.35,1386407.17,1380344.1985714287,1504545.94,1504988.1155000003,41,2012-08-10,1504988.1155000003,136
65.77,3.545,198.1001057,6.432,0,3121180.1,17,8,2012,33,4,1504545.94,1355600.01,1397221.1657142858,1560590.05,1559631.0207999996,41,2012-08-17,1559631.0207999996,136
69.07,3.558,198.0984199,6.432,0,2928925.7,24,8,2012,34,4,1560590.05,1456300.89,1426505.4571428574,1464462.85,1464501.9444999995,41,2012-08-24,1464501.9444999995,136
71.56,3.556,198.0967341,6.432,0,2721035.04,31,8,2012,35,4,1464462.85,1332594.07,1427671.4514285715,1360517.52,1360363.227500001,41,2012-08-31,1360363.227500001,136
67.41,3.596,198.0950484,6.432,0,2784287.64,7,9,2012,36,4,1360517.52,1347175.93,1431660.5157142857,1392143.82,1392039.5844000005,41,2012-09-07,1392039.5844000005,136
59.39,3.659,198.1267184,6.432,0,2613288.5,14,9,2012,37,4,1392143.82,1344723.97,1438084.5,1306644.25,1306855.133,41,2012-09-14,1306855.133,136
59.81,3.765,198.358523,6.432,0,2553218.72,21,9,2012,38,4,1306644.25,1439607.35,1432644.5399999998,1276609.36,1276889.6643999997,41,2012-09-21,1276889.6643999997,136
56.08,3.789,198.5903276,6.432,0,2615856.02,28,9,2012,39,4,1276609.36,1504545.94,1409359.1128571427,1307928.01,1308059.5939000004,41,2012-09-28,1308059.5939000004,136
50.14,3.779,198.8221322,6.195,0,2800321.9,5,10,2012,40,4,1307928.01,1560590.05,1381270.8371428573,1400160.95,1399774.1370999995,41,2012-10-05,1399774.1370999995,136
39.38,3.76,199.0539368,6.195,0,2819089.94,12,10,2012,41,4,1400160.95,1464462.85,1358352.3942857143,1409544.97,1409439.9364000005,41,2012-10-12,1409439.9364000005,136
49.56,3.75,199.1481963,6.195,0,2652394.48,19,10,2012,42,4,1409544.97,1360517.52,1350506.982857143,1326197.24,1326195.8811000008,41,2012-10-19,1326195.8811000008,136
41.8,3.686,199.2195317,6.195,0,2633085.18,26,10,2012,43,4,1326197.24,1392143.82,1345604.085714286,1316542.59,1316816.0075000012,41,2012-10-26,1316816.0075000012,136
60.05,2.98,126.6050645,9.765,0,956043.36,26,3,2010,12,4,519914.1,543384.01,540378.5085714286,478021.68,478846.52949999983,42,2010-03-26,478846.52949999983,136
63.66,3.086,126.6034839,9.524,0,1011814.82,2,4,2010,13,4,478021.68,575709.96,531041.0328571429,505907.41,505972.15259999974,42,2010-04-02,505972.15259999974,136
65.29,3.004,126.6019032,9.524,0,1165104.52,9,4,2010,14,4,505907.41,508794.87,521069.24000000005,582552.26,582384.5916000005,42,2010-04-09,582384.5916000005,136
69.74,3.109,126.5621,9.524,0,1099056.32,16,4,2010,15,4,582552.26,491510.58,531606.01,549528.16,549566.2484000004,42,2010-04-16,549566.2484000004,136
66.42,3.05,126.4713333,9.524,0,984729.54,23,4,2010,16,4,549528.16,554972.42,539894.2357142858,492364.77,492091.0788,42,2010-04-23,492091.0788,136
69.76,3.105,126.3805667,9.524,0,955231.74,30,4,2010,17,4,492364.77,588363.62,530950.2857142857,477615.87,477012.9043999999,42,2010-04-30,477012.9043999999,136
71.06,3.127,126.2898,9.524,0,1165692.44,7,5,2010,18,4,477615.87,519914.1,515129.1785714286,582846.22,582857.4857000005,42,2010-05-07,582857.4857000005,136
73.88,3.145,126.2085484,9.524,0,1128691.1,14,5,2010,19,4,582846.22,478021.68,524119.48142857145,564345.55,564656.6655000001,42,2010-05-14,564656.6655000001,136
78.32,3.12,126.1843871,9.524,0,1008806.32,21,5,2010,20,4,564345.55,505907.41,536451.4628571428,504403.16,504660.5966,42,2010-05-21,504660.5966,136
76.67,3.058,126.1602258,9.524,0,968194.06,28,5,2010,21,4,504403.16,582552.26,536236.5700000001,484097.03,484126.20909999986,42,2010-05-28,484126.20909999986,136
82.82,2.941,126.1360645,9.524,0,1112092.24,4,6,2010,22,4,484097.03,549528.16,522171.5371428571,556046.12,555875.566800001,42,2010-06-04,555875.566800001,136
89.67,3.057,126.1119032,9.524,0,1214437.2,11,6,2010,23,4,556046.12,492364.77,523102.6742857142,607218.6,607716.5671999996,42,2010-06-11,607716.5671999996,136
83.49,2.935,126.114,9.524,0,1058837.28,18,6,2010,24,4,607218.6,477615.87,539510.3642857143,529418.64,529297.9021,42,2010-06-18,529297.9021,136
90.32,3.084,126.1266,9.524,0,968655.12,25,6,2010,25,4,529418.64,582846.22,546910.76,484327.56,484650.5720999999,42,2010-06-25,484650.5720999999,136
92.89,2.978,126.1392,9.199,0,1014337.6,2,7,2010,26,4,484327.56,564345.55,532836.6657142857,507168.8,507149.55449999985,42,2010-07-02,507149.55449999985,136
91.03,3.1,126.1518,9.199,0,1140138.96,9,7,2010,27,4,507168.8,504403.16,524668.5585714286,570069.48,570010.1357,42,2010-07-09,570010.1357,136
91.8,2.971,126.1498065,9.199,0,1117674.54,16,7,2010,28,4,570069.48,484097.03,534049.4614285714,558837.27,558751.8823000002,42,2010-07-16,558751.8823000002,136
88.44,3.112,126.1283548,9.199,0,982231.72,23,7,2010,29,4,558837.27,556046.12,544726.6385714286,491115.86,491277.0583999997,42,2010-07-23,491277.0583999997,136
85.03,3.017,126.1069032,9.199,0,939197.14,30,7,2010,30,4,491115.86,607218.6,535450.8871428572,469598.57,469612.4509999997,42,2010-07-30,469612.4509999997,136
86.13,3.123,126.0854516,9.199,0,1159088.42,6,8,2010,31,4,469598.57,529418.64,515790.88285714283,579544.21,579587.9044000001,42,2010-08-06,579587.9044000001,136
88.37,3.049,126.064,9.199,0,1166159.94,13,8,2010,32,4,579544.21,484327.56,522951.6785714286,583079.97,583110.582,42,2010-08-13,583110.582,136
89.88,3.041,126.0766452,9.199,0,1001891.26,20,8,2010,33,4,583079.97,507168.8,537059.1657142857,500945.63,500619.6200999999,42,2010-08-20,500619.6200999999,136
84.99,3.022,126.0892903,9.199,0,931987.02,27,8,2010,34,4,500945.63,570069.48,536170.1414285714,465993.51,466016.4346999999,42,2010-08-27,466016.4346999999,136
83.8,3.087,126.1019355,9.199,0,1049316.12,3,9,2010,35,4,465993.51,558837.27,521302.1457142857,524658.06,524589.3797000002,42,2010-09-03,524589.3797000002,136
84.04,2.961,126.1145806,9.199,0,1178182.08,10,9,2010,36,4,524658.06,491115.86,516419.40142857144,589091.04,589131.8556999997,42,2010-09-10,589131.8556999997,136
85.52,3.028,126.1454667,9.199,0,1073743.16,17,9,2010,37,4,589091.04,469598.57,530415.8557142857,536871.58,537106.7651000005,42,2010-09-17,537106.7651000005,136
85.75,2.939,126.1900333,9.199,0,984525.92,24,9,2010,38,4,536871.58,579544.21,540026.2857142857,492262.96,491908.25379999983,42,2010-09-24,491908.25379999983,136
86.01,3.001,126.2346,9.003,0,963047.86,1,10,2010,39,4,492262.96,583079.97,527557.5357142858,481523.93,481554.1312999999,42,2010-10-01,481554.1312999999,136
77.04,2.924,126.2791667,9.003,0,1199518.9,8,10,2010,40,4,481523.93,500945.63,513049.52999999997,599759.45,599784.6782999998,42,2010-10-08,599784.6782999998,136
75.48,3.08,126.3266774,9.003,0,1118570.7,15,10,2010,41,4,599759.45,465993.51,527165.79,559285.35,558993.3465999997,42,2010-10-15,558993.3465999997,136
68.12,3.014,126.3815484,9.003,0,1044935.02,22,10,2010,42,4,559285.35,524658.06,540493.1957142857,522467.51,522622.02820000035,42,2010-10-22,522622.02820000035,136
68.76,3.13,126.4364194,9.003,0,953935.3,29,10,2010,43,4,522467.51,589091.04,540180.26,476967.65,476339.3335000002,42,2010-10-29,476339.3335000002,136
71.04,3.009,126.4912903,9.003,0,1130780.8,5,11,2010,44,4,476967.65,536871.58,524162.63285714283,565390.4,565897.7987000005,42,2010-11-05,565897.7987000005,136
61.24,3.13,126.5461613,9.003,0,1177185.22,12,11,2010,45,4,565390.4,492262.96,528236.75,588592.61,588541.5198999995,42,2010-11-12,588541.5198999995,136
58.83,3.047,126.6072,9.003,0,1048632.42,19,11,2010,46,4,588592.61,481523.93,541998.1285714286,524316.21,524426.0809000003,42,2010-11-19,524426.0809000003,136
55.33,3.162,126.6692667,9.003,0,1044593.42,26,11,2010,47,4,524316.21,599759.45,548111.3114285715,522296.71,521903.76720000076,42,2010-11-26,521903.76720000076,136
51.17,3.041,126.7313333,9.003,0,1000501.6,3,12,2010,48,4,522296.71,559285.35,537045.2057142857,500250.8,500610.26149999985,42,2010-12-03,500610.26149999985,136
60.51,3.091,126.7934,9.003,0,1170350.48,10,12,2010,49,4,500250.8,522467.51,528611.6985714285,585175.24,585874.3740999998,42,2010-12-10,585874.3740999998,136
59.15,3.125,126.8794839,9.003,0,1074911.3,17,12,2010,50,4,585175.24,476967.65,537569.9457142857,537455.65,537196.2865000002,42,2010-12-17,537196.2865000002,136
57.06,3.236,126.9835806,9.003,0,1110150.54,24,12,2010,51,4,537455.65,565390.4,546211.0885714286,555075.27,554974.7662000009,42,2010-12-24,554974.7662000009,136
49.67,3.148,127.0876774,9.003,0,857907.2,31,12,2010,52,4,555075.27,588592.61,544737.4985714286,428953.6,428844.39460000023,42,2010-12-31,428844.39460000023,136
43.43,3.287,127.1917742,8.744,0,1185895.5,7,1,2011,1,4,428953.6,524316.21,521931.9257142857,592947.75,592768.6935999998,42,2011-01-07,592768.6935999998,136
49.98,3.312,127.3009355,8.744,0,1227798.3,14,1,2011,2,4,592947.75,522296.71,531736.4314285715,613899.15,613804.2758999995,42,2011-01-14,613804.2758999995,136
56.75,3.336,127.4404839,8.744,0,1066829.24,21,1,2011,3,4,613899.15,500250.8,544822.4942857142,533414.62,533251.8944000003,42,2011-01-21,533251.8944000003,136
53.03,3.231,127.5800323,8.744,0,998163.58,28,1,2011,4,4,533414.62,585175.24,549560.1828571429,499081.79,499101.43949999963,42,2011-01-28,499101.43949999963,136
44.88,3.348,127.7195806,8.744,0,1173772.32,4,2,2011,5,4,499081.79,537455.65,537261.1185714286,586886.16,586968.5794000002,42,2011-02-04,586968.5794000002,136
51.51,3.381,127.859129,8.744,0,1256127.76,11,2,2011,6,4,586886.16,555075.27,544322.62,628063.88,628656.2001000002,42,2011-02-11,628656.2001000002,136
61.77,3.43,127.99525,8.744,0,1112970.2,18,2,2011,7,4,628063.88,428953.6,554749.5642857143,556485.1,556657.4427000008,42,2011-02-18,556657.4427000008,136
53.59,3.398,128.13,8.744,0,1053808.16,25,2,2011,8,4,556485.1,592947.75,572968.35,526904.08,527113.8415000006,42,2011-02-25,527113.8415000006,136
56.96,3.674,128.26475,8.744,0,1141758.08,4,3,2011,9,4,526904.08,613899.15,563533.5399999999,570879.04,570832.7674999994,42,2011-03-04,570832.7674999994,136
64.22,3.63,128.3995,8.744,0,1214589.12,11,3,2011,10,4,570879.04,533414.62,557387.8099999999,607294.56,607780.1561999999,42,2011-03-11,607780.1561999999,136
70.12,3.892,128.5121935,8.744,0,1116478.64,18,3,2011,11,4,607294.56,499081.79,567942.0871428571,558239.32,558222.1607000002,42,2011-03-18,558222.1607000002,136
62.53,3.716,128.6160645,8.744,0,1045347.24,25,3,2011,12,4,558239.32,586886.16,576393.1628571429,522673.62,522738.47340000066,42,2011-03-25,522738.47340000066,136
67.64,3.772,128.7199355,8.494,0,1016864.34,1,4,2011,13,4,522673.62,628063.88,567219.9428571428,508432.17,508599.36140000017,42,2011-04-01,508599.36140000017,136
73.03,3.818,128.8238065,8.494,0,1240174.7,8,4,2011,14,4,508432.17,556485.1,550129.6985714285,620087.35,619594.8209000004,42,2011-04-08,619594.8209000004,136
61.05,4.089,128.9107333,8.494,0,1195288.04,15,4,2011,15,4,620087.35,526904.08,559215.7342857143,597644.02,598153.6628999996,42,2011-04-15,598153.6628999996,136
75.93,3.917,128.9553,8.494,0,1069195.38,22,4,2011,16,4,597644.02,570879.04,569321.4400000001,534597.69,534807.3559000002,42,2011-04-22,534807.3559000002,136
73.38,4.151,128.9998667,8.494,0,992020.34,29,4,2011,17,4,534597.69,607294.56,564138.39,496010.17,495628.1003999997,42,2011-04-29,495628.1003999997,136
73.56,4.193,129.0444333,8.494,0,1224674.7,6,5,2011,18,4,496010.17,558239.32,548240.62,612337.35,612828.2875999999,42,2011-05-06,612828.2875999999,136
74.04,4.202,129.089,8.494,0,1206049.5,13,5,2011,19,4,612337.35,522673.62,555968.9099999999,603024.75,603811.6299000003,42,2011-05-13,603811.6299000003,136
72.62,3.99,129.0756774,8.494,0,1049119.9,20,5,2011,20,4,603024.75,508432.17,567447.6428571428,524559.95,524755.6549000002,42,2011-05-20,524755.6549000002,136
78.62,3.933,129.0623548,8.494,0,1006590.58,27,5,2011,21,4,524559.95,620087.35,569751.6114285715,503295.29,503311.4456,42,2011-05-27,503311.4456,136
81.87,3.893,129.0490323,8.494,0,1090218.6,3,6,2011,22,4,503295.29,597644.02,553067.0314285714,545109.3,545167.9855000007,42,2011-06-03,545167.9855000007,136
84.57,3.981,129.0357097,8.494,0,1233403.98,10,6,2011,23,4,545109.3,534597.69,545562.0714285715,616701.99,616184.3356000003,42,2011-06-10,616184.3356000003,136
87.96,3.935,129.0432,8.494,0,1093351.3,17,6,2011,24,4,616701.99,496010.17,557291.2571428571,546675.65,546825.5011000003,42,2011-06-17,546825.5011000003,136
90.69,3.807,129.0663,8.494,0,1003561.32,24,6,2011,25,4,546675.65,612337.35,564529.1828571429,501780.66,501904.3468,42,2011-06-24,501904.3468,136
95.36,3.842,129.0894,8.257,0,1012687.66,1,7,2011,26,4,501780.66,603024.75,548735.37,506343.83,506507.8778999999,42,2011-07-01,506507.8778999999,136
88.57,3.793,129.1125,8.257,0,1186468.54,8,7,2011,27,4,506343.83,524559.95,534923.8099999999,593234.27,593318.9085,42,2011-07-08,593318.9085,136
86.01,3.779,129.1338387,8.257,0,1183407.64,15,7,2011,28,4,593234.27,503295.29,544734.4271428571,591703.82,591644.2492999998,42,2011-07-15,591644.2492999998,136
88.59,3.697,129.1507742,8.257,0,1022632.58,22,7,2011,29,4,591703.82,545109.3,557364.2171428573,511316.29,511153.56560000026,42,2011-07-22,511153.56560000026,136
86.75,3.694,129.1677097,8.257,0,958513.6,29,7,2011,30,4,511316.29,616701.99,552536.6442857143,479256.8,479363.1594000001,42,2011-07-29,479363.1594000001,136
89.8,3.803,129.1846452,8.257,0,1145206.66,5,8,2011,31,4,479256.8,546675.65,532901.6171428572,572603.33,572687.8448000002,42,2011-08-05,572687.8448000002,136
85.61,3.794,129.2015806,8.257,0,1206294.52,12,8,2011,32,4,572603.33,501780.66,536605.5714285715,603147.26,603755.9663000002,42,2011-08-12,603755.9663000002,136
87.4,3.743,129.2405806,8.257,0,1053282.46,19,8,2011,33,4,603147.26,506343.83,551086.5142857142,526641.23,527026.6473999999,42,2011-08-19,527026.6473999999,136
91.59,3.663,129.2832581,8.257,0,1007441.96,26,8,2011,34,4,526641.23,593234.27,553986.1428571428,503720.98,503378.59619999974,42,2011-08-26,503378.59619999974,136
91.61,3.798,129.3259355,8.257,0,1074249.52,2,9,2011,35,4,503720.98,591703.82,541198.53,537124.76,537085.4369000003,42,2011-09-02,537085.4369000003,136
89.06,3.771,129.3686129,8.257,0,1216781.88,9,9,2011,36,4,537124.76,511316.29,533401.5214285713,608390.94,608234.8630999998,42,2011-09-09,608234.8630999998,136
77.49,3.784,129.4306,8.257,0,1153674.18,16,9,2011,37,4,608390.94,479256.8,547269.3285714285,576837.09,577020.4404999996,42,2011-09-16,577020.4404999996,136
82.51,3.789,129.5183333,8.257,0,1056972.9,23,9,2011,38,4,576837.09,572603.33,561209.37,528486.45,528585.5532999999,42,2011-09-23,528585.5532999999,136
82.27,3.877,129.6060667,8.257,0,1020487.58,30,9,2011,39,4,528486.45,603147.26,554906.9585714285,510243.79,510079.8825000005,42,2011-09-30,510079.8825000005,136
75.01,3.827,129.6938,7.874,0,1298222.46,7,10,2011,40,4,510243.79,526641.23,541635.0342857143,649111.23,648899.9853999997,42,2011-10-07,648899.9853999997,136
70.27,3.698,129.7706452,7.874,0,1227062.22,14,10,2011,41,4,649111.23,503720.98,559130.7485714286,613531.11,613133.7373999998,42,2011-10-14,613133.7373999998,136
77.91,3.842,129.7821613,7.874,0,1074552.82,21,10,2011,42,4,613531.11,537124.76,574817.9099999999,537276.41,537142.1587000001,42,2011-10-21,537142.1587000001,136
72.79,3.843,129.7936774,7.874,0,1031199.4,28,10,2011,43,4,537276.41,608390.94,574839.5742857142,515599.7,515143.86779999995,42,2011-10-28,515143.86779999995,136
68.57,3.828,129.8051935,7.874,0,1195334.42,4,11,2011,44,4,515599.7,576837.09,561583.6828571429,597667.21,598045.2213999997,42,2011-11-04,598045.2213999997,136
55.28,3.677,129.8167097,7.874,0,1286250.58,11,11,2011,45,4,597667.21,528486.45,564559.4142857142,643125.29,643013.4965000005,42,2011-11-11,643013.4965000005,136
58.97,3.669,129.8268333,7.874,0,1135347.74,18,11,2011,46,4,643125.29,510243.79,580936.3914285714,567673.87,567806.8906000006,42,2011-11-18,567806.8906000006,136
60.68,3.76,129.8364,7.874,0,1155396.74,25,11,2011,47,4,567673.87,649111.23,589140.6885714285,577698.37,577572.2841999998,42,2011-11-25,577572.2841999998,136
57.29,3.701,129.8459667,7.874,0,1023766.72,2,12,2011,48,4,577698.37,613531.11,578938.8514285714,511883.36,512200.5583000004,42,2011-12-02,512200.5583000004,136
42.58,3.644,129.8555333,7.874,0,1238266.96,9,12,2011,49,4,511883.36,537276.41,564417.7442857142,619133.48,619058.4131000005,42,2011-12-09,619058.4131000005,136
50.53,3.489,129.8980645,7.874,0,1196875.96,16,12,2011,50,4,619133.48,515599.7,576111.6114285714,598437.98,598146.9165999999,42,2011-12-16,598146.9165999999,136
48.36,3.541,129.9845484,7.874,0,1151352.26,23,12,2011,51,4,598437.98,597667.21,587945.6514285713,575676.13,575494.1173000002,42,2011-12-23,575494.1173000002,136
48.92,3.428,130.0710323,7.874,0,908824.56,30,12,2011,52,4,575676.13,643125.29,584804.0685714285,454412.28,454534.51660000056,42,2011-12-30,454534.51660000056,136
59.85,3.443,130.1575161,7.545,0,1272744.74,6,1,2012,1,4,454412.28,567673.87,557845.0671428571,636372.37,636304.8874999994,42,2012-01-06,636304.8874999994,136
51.0,3.477,130.244,7.545,0,1328696.4,13,1,2012,2,4,636372.37,577698.37,567659.1385714286,664348.2,664346.958,42,2012-01-13,664346.958,136
54.51,3.66,130.2792258,7.545,0,1158999.86,20,1,2012,3,4,664348.2,511883.36,580037.6857142857,579499.93,579504.3580000006,42,2012-01-20,579504.3580000006,136
53.59,3.675,130.3144516,7.545,0,1077957.34,27,1,2012,4,4,579499.93,619133.48,589697.1957142857,538978.67,539271.5516000002,42,2012-01-27,539271.5516000002,136
56.85,3.543,130.3496774,7.545,0,1176896.42,3,2,2012,5,4,538978.67,598437.98,578246.5085714286,588448.21,588632.3853999998,42,2012-02-03,588632.3853999998,136
